1,1,339.53,314.89,56.27000000000004,138.91000000000003,1,1,1.0
1,2,396.5,306.68,50.69999999999999,124.62,1,1,1.0
1,3,454.5,416.19,50.68000000000001,161.10999999999996,1,1,1.0
1,4,446.8,368.28,85.49999999999994,149.22000000000003,1,1,1.0
1,5,592.7,214.95,39.789999999999964,90.94999999999999,1,1,1.0
1,6,624.28,242.33,41.07000000000005,114.99999999999997,1,1,1.0
1,7,770.76,275.19,50.64999999999998,120.47000000000003,1,1,1.0
1,8,813.2,308.04,97.79999999999995,147.76,1,1,1.0
1,9,849.6,317.8,119.29999999999995,127.5,1,1,1.0
1,10,903.55,254.65,64.45000000000005,108.45000000000002,1,1,1.0
1,11,943.54,301.83,16.57000000000005,20.710000000000036,1,2,1.0
2,1,364.85,335.5,80.64999999999998,134.0,1,1,1.0
2,2,385.5,326.31,55.360000000000014,128.89,1,1,1.0
2,3,488.4,409.3,105.39999999999998,157.90000000000003,1,1,1.0
2,4,544.39,366.72,35.60000000000002,139.64,1,1,1.0
2,5,593.7,210.86,37.069999999999936,93.94,1,1,1.0
2,6,605.0,242.33,52.14999999999998,112.56999999999996,1,1,1.0
2,7,794.9,276.1,51.200000000000045,108.69999999999999,1,1,1.0
2,8,684.4,293.03,94.21000000000004,146.47000000000003,1,1,1.0
2,9,743.5,278.7,91.60000000000002,161.90000000000003,1,1,1.0
2,10,884.25,279.7,58.549999999999955,96.93,1,1,1.0
2,11,930.67,307.55,16.57000000000005,20.70999999999998,1,2,1.0
3,1,423.21,354.6,57.59000000000003,143.79999999999995,1,1,1.0
3,2,426.7,342.75,69.90000000000003,136.25,1,1,1.0
3,3,510.3,396.09,122.09999999999997,161.51000000000005,1,1,1.0
3,4,594.4,366.7,39.39999999999998,152.50000000000006,1,1,1.0
3,5,601.2,212.56,57.27999999999997,94.04000000000002,1,1,1.0
3,6,602.8,238.1,58.460000000000036,113.72999999999999,1,1,1.0
3,7,816.49,280.91,39.24000000000001,105.44,1,1,1.0
3,8,626.1,294.7,54.69999999999993,124.10000000000002,1,1,1.0
3,9,663.9,269.4,62.60000000000002,157.60000000000002,1,1,1.0
3,10,857.08,298.29,59.319999999999936,99.90999999999997,1,1,1.0
3,11,894.92,336.15,16.57000000000005,20.710000000000036,1,2,1.0
4,1,506.2,382.14,69.40000000000003,95.56,1,1,1.0
4,2,511.4,360.02,64.45000000000005,111.28000000000003,1,1,1.0
4,3,610.0,394.99,133.89999999999998,155.61,1,1,1.0
4,4,617.0,359.71,43.0,133.29000000000002,1,1,1.0
4,5,671.8,209.82,36.60000000000002,98.88,1,1,1.0
4,6,616.8,233.77,54.10000000000002,115.03,1,1,1.0
4,7,795.4,291.75,54.89999999999998,111.94999999999999,1,1,1.0
4,8,600.0,284.5,65.96000000000004,131.8,1,1,1.0
4,9,647.98,289.74,47.799999999999955,119.77999999999997,1,1,1.0
4,10,788.5,319.41,87.5,102.88999999999999,1,1,1.0
4,11,812.72,368.69,16.569999999999936,20.70999999999998,1,2,1.0
5,1,659.2,413.48,55.02999999999997,135.91999999999996,1,1,1.0
5,2,619.8,376.52,100.20000000000005,112.98000000000002,1,1,1.0
5,3,784.8,398.8,74.0,149.8,1,1,1.0
5,4,676.7,345.53,43.89999999999998,145.07000000000005,1,1,1.0
5,5,755.0,209.17,48.379999999999995,97.03,1,1,1.0
5,6,652.3,232.47,51.5,112.42999999999998,1,1,1.0
5,7,759.4,298.02,39.73000000000002,119.08000000000004,1,1,1.0
5,8,682.7,281.0,50.799999999999955,87.10000000000002,1,1,1.0
5,9,634.1,289.4,92.69999999999993,119.80000000000001,1,1,1.0
5,10,709.86,329.6,82.84000000000003,113.09999999999997,1,1,1.0
5,11,716.33,392.98,16.569999999999936,20.70999999999998,1,2,1.0
6,1,754.83,409.23,57.469999999999914,158.56999999999994,1,1,1.0
6,2,728.9,386.7,55.39999999999998,148.40000000000003,1,1,1.0
6,3,820.2,382.86,76.39999999999998,157.24,1,1,1.0
6,4,672.4,336.58,115.30000000000007,127.32,1,1,1.0
6,5,848.9,215.56,40.129999999999995,104.94,1,1,1.0
6,6,639.5,243.28,61.200000000000045,113.32000000000002,1,1,1.0
6,7,718.0,305.7,40.60000000000002,120.30000000000001,1,1,1.0
6,8,709.0,281.98,56.0,88.12,1,1,1.0
6,9,609.04,289.75,98.25999999999999,137.14999999999998,1,1,1.0
6,10,580.8,321.93,68.20000000000005,115.37,1,1,1.0
6,11,586.57,349.52,16.569999999999936,20.710000000000036,1,2,1.0
7,1,792.0,436.8,58.700000000000045,158.2,1,1,1.0
7,2,747.4,408.12,52.60000000000002,153.98000000000002,1,1,1.0
7,3,878.9,376.67,68.60000000000002,156.32,1,1,1.0
7,4,682.4,340.7,84.80000000000007,138.60000000000002,1,1,1.0
7,5,889.5,239.29,41.83000000000004,102.91,1,1,1.0
7,6,622.0,268.58,48.639999999999986,123.62,1,1,1.0
7,7,687.2,322.2,50.0,128.7,1,1,1.0
7,8,663.2,295.59,54.52999999999997,128.11,1,1,1.0
7,9,582.5,299.8,99.89999999999998,157.59999999999997,1,1,1.0
7,10,533.1,257.43,70.19999999999993,162.59999999999997,1,1,1.0
7,11,544.28,202.0,16.56000000000006,20.710000000000008,1,2,1.0
8,1,855.3,459.38,75.60000000000002,148.32000000000005,1,1,1.0
8,2,719.8,445.25,70.0,152.14999999999998,1,1,1.0
8,3,981.3,380.8,74.5,170.2,1,1,1.0
8,4,745.89,353.08,42.81000000000006,144.92000000000002,1,1,1.0
8,5,936.1,249.6,39.59000000000003,114.70000000000002,1,1,1.0
8,6,589.7,305.71,37.59999999999991,136.59000000000003,1,1,1.0
8,7,696.1,325.15,59.19999999999993,143.45000000000005,1,1,1.0
8,8,609.2,301.78,46.59999999999991,149.12,1,1,1.0
8,9,542.5,320.69,94.20000000000005,150.01,1,1,1.0
8,10,449.35,325.02,47.64999999999998,123.48000000000002,1,1,1.0
8,11,563.88,192.71,16.56000000000006,20.70999999999998,1,2,1.0
9,12,813.36,235.67,21.019999999999982,24.960000000000008,1,2,1.0
9,13,478.7,209.4,76.50000000000006,132.79999999999998,1,1,1.0
9,14,514.5,250.12,72.29999999999995,140.48000000000002,1,1,1.0
9,15,587.43,344.8,58.870000000000005,150.95,1,1,1.0
9,16,670.4,370.96,83.89999999999998,148.43,1,1,1.0
9,17,685.5,315.8,120.5,149.39999999999998,1,1,1.0
9,18,725.86,294.08,40.22000000000003,150.51,1,1,1.0
9,19,749.7,185.76,55.77999999999997,118.63999999999999,1,1,1.0
9,20,842.6,215.97,46.93999999999994,117.83000000000001,1,1,1.0
9,21,1051.3,300.04,132.60000000000014,169.76,1,1,1.0
9,22,1053.3,332.87,134.10000000000014,169.93,1,1,1.0
10,12,860.65,324.99,21.00999999999999,24.95999999999998,1,2,1.0
10,13,655.69,221.94,62.6099999999999,97.03000000000003,1,1,1.0
10,14,690.97,271.52,57.82999999999993,114.68,1,1,1.0
10,15,605.4,369.79,64.47000000000003,149.20999999999998,1,1,1.0
10,16,695.2,396.32,78.13,149.18,1,1,1.0
10,17,643.7,315.8,68.09999999999991,156.39999999999998,1,1,1.0
10,18,647.2,299.01,57.09999999999991,142.49,1,1,1.0
10,19,833.6,202.83,48.10000000000002,110.97,1,1,1.0
10,20,829.6,247.5,46.799999999999955,115.30000000000001,1,1,1.0
10,21,993.2,321.05,89.70000000000005,166.14999999999998,1,1,1.0
10,22,1015.0,348.64,71.06999999999994,176.06000000000006,1,1,1.0
11,12,857.89,348.88,26.550000000000068,24.95999999999998,1,2,1.0
11,13,725.8,231.35,44.930000000000064,114.75000000000003,1,1,1.0
11,14,737.0,277.46,38.549999999999955,116.14000000000004,1,1,1.0
11,15,584.88,377.1,76.91999999999996,147.01999999999998,1,1,1.0
11,16,722.4,404.55,69.70000000000005,167.74999999999994,1,1,1.0
11,17,544.8,305.69,78.97000000000003,152.91000000000003,1,1,1.0
11,18,526.5,295.33,56.299999999999955,153.77000000000004,1,1,1.0
11,19,865.09,207.43,46.00999999999999,118.87,1,1,1.0
11,20,822.3,288.37,64.60000000000002,96.63,1,1,1.0
11,21,877.8,316.11,81.10000000000002,160.78999999999996,1,1,1.0
11,22,933.8,330.4,94.5,166.5,1,1,1.0
12,12,774.5,397.62,26.559999999999945,24.94999999999999,1,2,1.0
12,13,734.0,220.12,50.5,130.48000000000002,1,1,1.0
12,14,704.7,284.25,67.29999999999995,134.75,1,1,1.0
12,15,593.9,378.5,75.27999999999997,152.39999999999998,1,1,1.0
12,16,731.7,423.3,72.89999999999998,170.2,1,1,1.0
12,17,460.5,297.46,96.20000000000005,157.44,1,1,1.0
12,18,403.6,296.98,74.47999999999996,146.82,1,1,1.0
12,19,881.34,211.76,56.559999999999945,117.63999999999999,1,1,1.0
12,20,758.31,315.4,68.20000000000005,115.99000000000001,1,1,1.0
12,21,724.7,330.39,94.08999999999992,126.91000000000003,1,1,1.0
12,22,945.2,326.3,99.89999999999986,170.89999999999998,1,1,1.0
13,12,644.05,354.92,26.56000000000006,24.95999999999998,1,2,1.0
13,13,717.9,225.65,58.89999999999998,132.04999999999998,1,1,1.0
13,14,598.2,305.4,63.39999999999998,131.90000000000003,1,1,1.0
13,15,653.01,397.47,54.90999999999997,152.37,1,1,1.0
13,16,759.98,430.8,63.01999999999998,169.2,1,1,1.0
13,17,416.0,296.28,75.60000000000002,152.22000000000003,1,1,1.0
13,18,339.5,301.33,88.60000000000002,155.47000000000003,1,1,1.0
13,19,901.89,214.13,51.81000000000006,123.57,1,1,1.0
13,20,642.5,323.9,41.60000000000002,112.40000000000003,1,1,1.0
13,21,667.7,308.17,69.59999999999991,143.43,1,1,1.0
13,22,989.6,323.8,78.49999999999989,171.2,1,1,1.0
14,12,581.99,370.0,21.50999999999999,21.370000000000005,1,2,1.0
14,13,706.7,237.14,63.89999999999998,134.66000000000003,1,1,1.0
14,14,520.1,292.5,76.5,162.2,1,1,1.0
14,15,686.3,403.6,74.49000000000001,154.0,1,1,1.0
14,16,772.24,444.18,68.96000000000004,164.82,1,1,1.0
14,17,388.2,303.17,86.80000000000001,154.72999999999996,1,1,1.0
14,18,332.5,293.7,79.80000000000001,145.60000000000002,1,1,1.0
14,19,922.58,219.5,52.819999999999936,123.30000000000001,1,1,1.0
14,20,566.4,333.09,87.0,119.81,1,1,1.0
14,21,598.2,333.4,108.0,139.5,1,1,1.0
14,22,1014.6,323.0,75.30000000000007,173.3,1,1,1.0
